"","trial","set_size","rt","accuracy","response","correct_response","mapping","condition","location","color","locations","colors","mean_accuracy4","mean_accuracy8","mean_accuracy_combined","capacity4","capacity8","capacity_combined","exclude_chance","exclude_4","exclude_inattention"
"15219",5,8,"1108","true","s","s","ks","d","j","green","c,b,f,e,g,i,k,j","red,cyan,brown,yellow,black,blue,orange,magenta",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15220",6,4,"1297","true","k","k","ks","s","f","orange","a,f,i,l","red,orange,cyan,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15221",7,4,"1294","false","k","s","ks","d","b","red","b,d,i,l","black,yellow,magenta,blue",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15222",8,4,"1104","false","k","s","ks","d","e","orange","a,e,h,k","black,green,yellow,magenta",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15223",9,4,"1128","false","s","k","ks","s","l","orange","c,d,h,l","green,brown,red,orange",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15224",10,8,"1133","true","s","s","ks","d","j","cyan","b,a,e,d,h,g,j,k","green,orange,red,magenta,black,brown,yellow,blue",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15225",11,8,"1292","false","s","k","ks","s","d","yellow","c,b,d,f,h,g,k,l","cyan,orange,yellow,blue,red,green,black,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15226",12,4,"1092","true","k","k","ks","s","e","brown","c,e,i,l","yellow,brown,magenta,blue",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15227",13,8,"1529","false","s","k","ks","s","j","blue","b,c,d,f,g,h,j,l","red,black,orange,brown,green,magenta,blue,cyan",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15228",14,8,"1050","true","s","s","ks","d","b","red","a,b,e,d,h,i,j,l","cyan,green,black,magenta,orange,yellow,blue,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15229",15,8,"1100","true","s","s","ks","d","i","brown","a,c,d,e,i,h,k,l","cyan,orange,magenta,black,yellow,blue,red,green",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15230",16,8,"961","false","s","k","ks","s","j","blue","a,c,f,d,h,g,j,l","orange,magenta,red,yellow,green,black,blue,cyan",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15231",17,4,"1198","true","k","k","ks","s","b","green","b,e,h,k","green,magenta,brown,blue",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15232",18,4,"1106","true","s","s","ks","d","a","cyan","a,e,i,k","red,green,magenta,orange",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15233",19,4,"1215","true","k","k","ks","s","d","cyan","c,d,h,k","yellow,cyan,green,orange",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15234",20,8,"911","false","s","k","ks","s","l","red","b,a,d,f,g,i,l,j","magenta,black,green,brown,cyan,blue,red,orange",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15235",21,4,"902","false","s","k","ks","s","f","red","c,f,h,l","green,red,magenta,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15236",22,4,"860","true","s","s","ks","d","c","red","c,e,i,j","yellow,magenta,green,cyan",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15237",23,8,"1286","false","k","s","ks","d","e","brown","c,b,e,d,h,g,l,k","black,yellow,cyan,blue,green,orange,magenta,red",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15238",24,4,"1079","true","s","s","ks","d","h","magenta","c,f,h,j","yellow,black,brown,cyan",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15239",25,4,"915","false","s","k","ks","s","l","orange","c,e,h,l","brown,green,blue,orange",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15240",26,8,"1132","true","s","s","ks","d","e","blue","b,c,e,f,i,h,k,j","black,magenta,green,cyan,yellow,brown,red,orange",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15241",27,8,"946","true","s","s","ks","d","c","black","b,c,e,d,g,h,j,l","yellow,green,cyan,brown,red,blue,orange,magenta",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15242",28,8,"931","false","s","k","ks","s","k","black","a,b,f,e,h,g,l,k","yellow,cyan,green,red,orange,blue,magenta,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15243",29,8,"1151","true","s","s","ks","d","e","brown","a,c,f,e,g,i,l,k","orange,red,blue,yellow,black,cyan,green,magenta",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15244",30,8,"1357","false","k","s","ks","d","f","black","c,a,f,e,g,h,l,j","magenta,blue,cyan,brown,yellow,orange,red,green",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15245",31,8,"1052","true","s","s","ks","d","e","orange","c,b,f,e,h,i,l,k","magenta,blue,red,cyan,brown,green,black,yellow",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15246",32,4,"1037","false","s","k","ks","s","c","orange","c,f,i,k","orange,brown,red,green",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15247",33,8,"1033","true","s","s","ks","d","k","magenta","c,a,d,f,h,g,k,j","yellow,orange,green,red,brown,black,blue,cyan",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15248",34,8,"1152","false","s","k","ks","s","a","orange","c,a,e,d,g,i,l,k","brown,orange,red,magenta,green,black,cyan,yellow",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15249",35,8,"1136","true","k","k","ks","s","b","magenta","b,c,d,f,g,i,l,j","magenta,orange,cyan,green,red,yellow,blue,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15250",36,8,"1083","true","k","k","ks","s","h","green","b,a,e,d,h,g,j,l","red,magenta,yellow,cyan,green,black,brown,orange",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15251",37,8,"1178","true","s","s","ks","d","f","green","a,b,e,f,i,h,k,l","black,red,cyan,magenta,yellow,blue,orange,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15252",38,4,"1192","true","k","k","ks","s","a","magenta","a,d,h,l","magenta,yellow,cyan,orange",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15253",39,4,"1113","true","s","s","ks","d","i","orange","b,d,i,j","magenta,red,cyan,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15254",40,4,"1147","false","k","s","ks","d","c","magenta","c,e,h,j","cyan,blue,orange,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15255",41,4,"1093","true","s","s","ks","d","j","cyan","a,d,i,j","green,magenta,yellow,blue",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15256",42,8,"1349","true","k","k","ks","s","b","red","b,c,f,e,g,i,l,j","red,black,brown,green,yellow,magenta,cyan,orange",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15257",43,4,"1191","true","s","s","ks","d","f","orange","c,f,g,k","yellow,blue,brown,green",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15258",44,8,"1171","false","k","s","ks","d","e","orange","a,b,f,e,g,i,l,j","magenta,red,yellow,cyan,black,blue,green,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15259",45,4,"2303","true","k","k","ks","s","b","cyan","b,f,i,l","cyan,magenta,black,green",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15260",46,4,"1012","true","k","k","ks","s","k","blue","c,d,g,k","yellow,red,green,blue",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15261",47,4,"1372","true","s","s","ks","d","k","orange","c,d,i,k","red,green,black,blue",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15262",48,4,"1086","true","s","s","ks","d","e","yellow","c,e,h,j","magenta,orange,cyan,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15263",49,4,"1213","false","s","k","ks","s","c","black","c,e,g,j","black,green,blue,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15264",50,4,"1232","true","k","k","ks","s","e","green","c,e,i,j","blue,green,yellow,magenta",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15265",51,8,"1074","true","s","s","ks","d","h","black","c,b,e,d,g,h,j,l","orange,red,magenta,green,brown,yellow,blue,cyan",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15266",52,4,"1047","true","s","s","ks","d","i","magenta","b,d,i,l","blue,orange,yellow,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15267",53,8,"1102","false","s","k","ks","s","j","yellow","b,c,d,f,h,g,l,j","orange,cyan,blue,brown,black,magenta,green,yellow",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15268",54,4,"1171","true","k","k","ks","s","e","black","a,e,i,j","blue,black,brown,magenta",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15269",55,4,"1135","false","s","k","ks","s","c","brown","c,d,h,l","brown,green,black,blue",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15270",56,4,"1712","false","k","s","ks","d","d","brown","c,d,h,k","red,cyan,green,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15271",57,8,"1077","false","s","k","ks","s","j","orange","a,b,d,e,g,h,k,j","yellow,black,green,cyan,red,brown,magenta,orange",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15272",58,8,"1067","true","s","s","ks","d","a","magenta","a,b,f,d,g,h,j,l","cyan,blue,orange,red,black,brown,green,yellow",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15273",59,4,"1031","false","s","k","ks","s","i","cyan","b,d,i,l","black,red,cyan,blue",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15274",60,8,"1617","true","s","s","ks","d","e","black","c,a,f,e,i,h,j,l","cyan,brown,magenta,yellow,orange,green,blue,red",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15275",61,8,"1024","false","s","k","ks","s","j","red","c,b,e,f,h,i,l,j","green,brown,orange,black,blue,magenta,cyan,red",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15276",62,8,"1204","false","s","k","ks","s","c","blue","c,b,d,e,g,i,k,j","blue,yellow,black,green,brown,red,magenta,cyan",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15277",63,8,"1136","true","k","k","ks","s","d","brown","c,a,f,d,i,g,l,j","black,yellow,cyan,brown,red,magenta,green,blue",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15278",64,4,"1224","true","k","k","ks","s","k","yellow","c,e,i,k","magenta,cyan,blue,yellow",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15279",65,8,"1216","false","s","k","ks","s","g","black","b,c,e,f,g,i,j,k","cyan,orange,yellow,green,black,blue,red,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15280",66,8,"1296","true","s","s","ks","d","k","yellow","a,c,f,e,i,g,k,l","brown,magenta,orange,red,cyan,black,green,blue",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15281",67,4,"1351","false","k","s","ks","d","d","yellow","a,d,g,k","brown,cyan,green,blue",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15282",68,8,"1107","false","s","k","ks","s","l","yellow","c,a,e,f,g,h,l,j","black,green,orange,red,cyan,blue,yellow,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15283",69,8,"1117","true","s","s","ks","d","e","brown","b,c,f,e,i,g,k,j","orange,green,black,magenta,blue,red,cyan,yellow",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15284",70,4,"1093","false","s","k","ks","s","h","orange","a,e,h,k","cyan,black,orange,green",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15285",71,4,"1005","true","k","k","ks","s","k","green","a,f,i,k","yellow,orange,blue,green",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15286",72,8,"1197","true","s","s","ks","d","k","yellow","a,c,e,f,h,i,j,k","magenta,brown,blue,orange,green,cyan,red,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15287",73,8,"1589","false","s","k","ks","s","f","cyan","c,a,d,f,g,i,l,j","yellow,green,brown,cyan,orange,magenta,red,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15288",74,8,"1073","false","s","k","ks","s","b","black","b,a,e,f,h,i,l,j","black,brown,magenta,cyan,yellow,orange,red,green",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15289",75,8,"1184","true","k","k","ks","s","d","black","b,c,d,f,g,i,j,l","brown,yellow,black,blue,red,cyan,magenta,orange",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15290",76,4,"1415","true","s","s","ks","d","c","red","c,f,i,j","magenta,orange,blue,yellow",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15291",77,8,"1035","true","s","s","ks","d","j","cyan","c,a,e,d,g,h,l,j","black,blue,orange,green,brown,red,magenta,yellow",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15292",78,8,"1187","false","k","s","ks","d","e","brown","c,b,d,e,i,h,l,j","blue,magenta,cyan,yellow,green,red,black,orange",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15293",79,4,"1011","true","s","s","ks","d","a","cyan","a,d,g,k","magenta,brown,orange,red",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15294",80,8,"950","false","s","k","ks","s","j","red","b,c,d,e,h,i,j,k","blue,brown,magenta,cyan,green,yellow,red,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15295",81,4,"1308","true","k","k","ks","s","k","red","a,d,i,k","yellow,black,cyan,red",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15296",82,8,"964","false","s","k","ks","s","f","orange","a,b,f,e,i,h,j,k","black,green,orange,brown,blue,yellow,cyan,magenta",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15297",83,4,"1081","false","k","s","ks","d","k","red","a,d,h,k","magenta,cyan,blue,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15298",84,8,"1088","false","s","k","ks","s","j","blue","a,c,f,e,h,g,k,j","brown,magenta,cyan,red,black,green,orange,blue",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15299",85,8,"1410","true","k","k","ks","s","g","cyan","a,c,d,e,g,h,k,l","black,magenta,orange,green,cyan,yellow,brown,red",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15300",86,4,"1118","false","s","k","ks","s","l","blue","b,f,i,l","orange,green,cyan,blue",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15301",87,4,"922","false","s","k","ks","s","l","green","a,e,i,l","magenta,cyan,black,green",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15302",88,8,"1160","true","s","s","ks","d","j","black","c,a,d,f,g,i,k,j","magenta,orange,red,cyan,yellow,brown,blue,green",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15303",89,4,"1230","true","k","k","ks","s","g","red","b,f,g,l","green,orange,red,cyan",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15304",90,8,"850","true","s","s","ks","d","i","orange","c,a,f,e,i,h,j,k","green,brown,blue,black,yellow,red,cyan,magenta",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15305",91,8,"1421","true","k","k","ks","s","a","cyan","b,a,d,f,h,i,l,k","green,cyan,yellow,magenta,orange,red,blue,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15306",92,8,"1177","true","s","s","ks","d","g","yellow","c,b,f,d,h,g,j,l","brown,magenta,red,blue,orange,green,cyan,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15307",93,4,"1530","false","k","s","ks","d","e","brown","b,e,h,j","orange,green,blue,red",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15308",94,4,"1030","false","s","k","ks","s","l","cyan","c,f,i,l","red,blue,green,cyan",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15309",95,8,"496","false","s","k","ks","s","i","cyan","a,c,d,f,g,i,l,k","black,red,yellow,brown,green,cyan,magenta,orange",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15310",96,8,"1032","false","s","k","ks","s","i","cyan","c,b,e,d,i,h,j,l","green,brown,blue,magenta,cyan,orange,black,yellow",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15311",97,4,"1116","true","k","k","ks","s","e","green","a,e,g,l","orange,green,black,red",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15312",98,4,"1090","true","s","s","ks","d","h","brown","c,d,h,l","magenta,yellow,green,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15313",99,8,"1193","true","k","k","ks","s","a","red","a,b,e,d,i,g,j,k","red,brown,cyan,magenta,yellow,orange,blue,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15314",100,8,"1383","true","s","s","ks","d","d","red","b,a,e,d,g,i,k,j","yellow,magenta,black,orange,brown,blue,cyan,green",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15315",101,8,"949","false","s","k","ks","s","l","brown","b,a,f,e,g,h,k,l","black,yellow,magenta,green,blue,orange,cyan,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15316",102,4,"1053","true","k","k","ks","s","b","orange","b,f,g,j","orange,green,blue,cyan",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15317",103,4,"1400","false","s","k","ks","s","i","orange","c,d,i,l","brown,red,orange,magenta",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15318",104,4,"1000","true","s","s","ks","d","g","red","a,d,g,l","brown,blue,green,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15319",105,8,"1304","true","k","k","ks","s","j","brown","b,c,e,d,i,h,k,j","yellow,magenta,black,cyan,blue,red,orange,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15320",106,4,"1058","true","s","s","ks","d","c","orange","c,d,g,l","cyan,green,magenta,yellow",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15321",107,8,"1063","false","s","k","ks","s","g","yellow","c,b,f,d,i,g,l,k","red,orange,green,blue,cyan,yellow,magenta,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15322",108,8,"967","true","s","s","ks","d","g","blue","a,c,d,e,h,g,k,l","black,green,orange,red,magenta,brown,cyan,yellow",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15323",109,4,"924","false","s","k","ks","s","c","yellow","c,f,h,j","yellow,blue,brown,cyan",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15324",110,8,"1007","true","s","s","ks","d","b","blue","b,a,d,f,g,h,k,l","yellow,green,magenta,cyan,orange,red,black,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15325",111,8,"1044","true","k","k","ks","s","k","brown","a,c,e,f,i,g,k,l","cyan,red,black,blue,yellow,orange,brown,magenta",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15326",112,4,"1106","false","s","k","ks","s","f","blue","b,f,h,j","orange,blue,green,red",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15327",113,4,"1140","false","s","k","ks","s","l","cyan","a,f,i,l","orange,blue,brown,cyan",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15328",114,4,"1037","false","s","k","ks","s","f","green","b,f,i,l","cyan,green,blue,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15329",115,4,"1057","true","k","k","ks","s","g","orange","b,d,g,l","brown,cyan,orange,red",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15330",116,8,"1049","true","k","k","ks","s","k","green","c,a,e,d,i,g,k,l","yellow,black,orange,blue,red,cyan,green,brown",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15331",117,8,"985","false","s","k","ks","s","l","magenta","a,b,d,e,i,h,l,j","cyan,red,brown,yellow,orange,blue,magenta,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
"15332",118,4,"908","true","s","s","ks","d","l","red","c,e,g,l","cyan,orange,yellow,black",0.581818181818182,0.538461538461538,0.56013986013986,0.654545454545454,0.615384615384615,0.634965034965035,FALSE,FALSE,FALSE
